Part_Rendered_Texture_0,                4096,   2048,   0.4
Part_CokeBottle_1_Rendered,             2995,   702,    87,     90,     0,      0,      1,      1
Part_CokeBottle_2_Rendered,             2881,   1232,   100,    90,     0,      0,      1,      1
Part_CokeBottle_3_Rendered,             2953,   1003,   102,    89,     0,      0,      1,      1
Part_CokeBottle_4_Rendered,             2995,   887,    100,    89,     0,      0,      1,      1
Part_SodaBottle_0_Rendered,             2814,   1836,   96,     83,     0,      0,      1,      1
Part_SodaBottle_1_Rendered,             2882,   1662,   90,     87,     0,      0,      1,      1
Part_SodaBottle_2_Rendered,             3152,   790,    102,    83,     0,      0,      1,      1
Part_SodaBottle_3_Rendered,             2697,   1749,   101,    87,     0,      0,      1,      1
Part_SodaBottle_4_Rendered,             3052,   792,    100,    89,     0,      0,      1,      1
Part_Rocket_0_Rendered,                 2958,   797,    94,     90,     0,      0,      1,      1
Part_Rocket_1_Rendered,                 3055,   976,    92,     85,     0,      0,      1,      1
Part_Rocket_2_Rendered,                 2720,   1836,   94,     87,     0,      0,      1,      1
Part_Rocket_3_Rendered,                 2622,   1879,   98,     88,     0,      0,      1,      1
Part_RedRocket_0_Rendered,              2901,   913,    94,     90,     0,      0,      1,      1
Part_RedRocket_1_Rendered,              3095,   881,    92,     85,     0,      0,      1,      1
Part_RedRocket_2_Rendered,              2798,   1749,   94,     87,     0,      0,      1,      1
Part_RedRocket_3_Rendered,              2524,   1879,   98,     88,     0,      0,      1,      1
Part_EngineSmall_0_Rendered,            3153,   1982,   89,     66,     0,      0,      1,      1
Part_EngineSmall_1_Rendered,            3134,   1139,   89,     68,     0,      0,      1,      1
Part_EngineSmall_2_Rendered,            964,    768,    76,     63,     0,      0,      1,      1
Part_EngineSmall_3_Rendered,            860,    948,    95,     74,     0,      0,      1,      1
Part_EngineSmall_4_Rendered,            577,    1560,   90,     59,     0,      0,      1,      1
Part_EngineSmall_5_Rendered,            2961,   1982,   100,    66,     0,      0,      1,      1
Part_EngineSmall_6_Rendered,            3132,   1255,   100,    68,     0,      0,      1,      1
Part_EngineSmall_7_Rendered,            3021,   1555,   100,    69,     0,      0,      1,      1
Part_EngineSmall_8_Rendered,            3061,   1982,   92,     66,     0,      0,      1,      1
Part_EngineSmall_9_Rendered,            3186,   1040,   92,     67,     0,      0,      1,      1
Part_Engine_0_Rendered,                 2790,   415,    94,     98,     0,      0,      1,      1
Part_Engine_1_Rendered,                 2806,   925,    95,     94,     0,      0,      1,      1
Part_Engine_2_Rendered,                 2859,   1019,   94,     90,     0,      0,      1,      1
Part_Engine_3_Rendered,                 2157,   1601,   102,    101,    0,      0,      1,      1
Part_Engine_4_Rendered,                 2091,   1499,   106,    102,    0,      0,      1,      1
Part_Engine_5_Rendered,                 2318,   1691,   102,    96,     0,      0,      1,      1
Part_Engine_6_Rendered,                 2768,   1361,   97,     92,     0,      0,      1,      1
Part_EngineBig_0_Rendered,              2685,   940,    121,    94,     0,      0,      1,      1
Part_EngineBig_1_Rendered,              2771,   725,    118,    94,     0,      0,      1,      1
Part_EngineBig_2_Rendered,              2442,   1369,   113,    95,     0,      0,      1,      1
Part_EngineBig_3_Rendered,              2555,   1361,   113,    94,     0,      0,      1,      1
Part_EngineBig_4_Rendered,              2707,   627,    123,    98,     0,      0,      1,      1
Part_EngineBig_5_Rendered,              2307,   1275,   108,    100,    0,      0,      1,      1
Part_EngineBig_6_Rendered,              2443,   1067,   108,    100,    0,      0,      1,      1
Part_Umbrella_0_Rendered,               817,    1615,   116,    121,    0,      0,      1,      1
Part_Umbrella_1_Rendered,               860,    1736,   116,    121,    0,      0,      1,      1
Part_Umbrella_2_Rendered,               867,    1136,   110,    113,    0,      0,      1,      1
Part_Umbrella_3_Rendered,               606,    609,    116,    120,    0,      0,      1,      1
Part_Umbrella_4_Rendered,               967,    1022,   110,    113,    0,      0,      1,      1
Part_Umbrella_5_Rendered,               606,    729,    116,    120,    0,      0,      1,      1
Part_Umbrella_6_Rendered,               767,    1398,   134,    121,    0,      0,      1,      1
Part_PoweredUmbrella_0_Rendered,        1071,   212,    116,    108,    0,      0,      1,      1
Part_PoweredUmbrella_1_Rendered,        1232,   0,      115,    108,    0,      0,      1,      1
Part_PoweredUmbrella_2_Rendered,        1116,   0,      116,    108,    0,      0,      1,      1
Part_PoweredUmbrella_3_Rendered,        722,    728,    126,    118,    0,      0,      1,      1
Part_Spring_0_Rendered,                 1112,   768,    68,     110,    0,      0,      1,      1
Part_Spring_1_Rendered,                 1077,   1022,   69,     110,    0,      0,      1,      1
Part_Spring_2_Rendered,                 1043,   768,    69,     110,    0,      0,      1,      1
Part_Spring_3_Rendered,                 1058,   658,    69,     110,    0,      0,      1,      1
Part_TNT_0_Rendered,                    1086,   1699,   110,    112,    0,      0,      1,      1
Part_TNT_1_Rendered,                    1153,   1584,   110,    112,    0,      0,      1,      1
Part_TNT_2_Rendered,                    459,    1622,   122,    134,    0,      0,      1,      1
Part_TNT_3_Rendered,                    699,    1615,   118,    128,    0,      0,      1,      1
Part_TNT_4_Rendered,                    504,    1025,   114,    126,    0,      0,      1,      1
Part_TNT_5_Rendered,                    581,    1619,   118,    131,    0,      0,      1,      1
Part_Rope_0_Rendered,                   2647,   733,    124,    98,     0,      0,      1,      1
Part_Rope_1_Rendered,                   1114,   115,    124,    97,     0,      0,      1,      1
Part_Rope_2_Rendered,                   740,    1869,   132,    126,    0,      0,      1,      1
Part_Rope_3_Rendered,                   2819,   513,    124,    97,     0,      0,      1,      1
Part_Balloon_0_Rendered,                2441,   741,    98,     106,    0,      0,      1,      1
Part_Balloon_1_Rendered,                2695,   421,    95,     100,    0,      0,      1,      1
Part_Balloon_2_Rendered,                2055,   1707,   89,     102,    0,      0,      1,      1
Part_Balloon_3_Rendered,                2368,   106,    90,     105,    0,      0,      1,      1
Part_Balloon_4_Rendered,                2436,   847,    102,    106,    0,      0,      1,      1
Part_Balloon_5_Rendered,                736,    846,    119,    118,    0,      0,      1,      1
Part_Balloon_6_Rendered,                2703,   315,    92,     100,    0,      0,      1,      1
Part_Balloon_7_Rendered,                770,    1023,   97,     120,    0,      0,      1,      1
Part_Balloons2_0_Rendered,              457,    1426,   148,    134,    0,      0,      1,      1
Part_Balloons2_1_Rendered,              635,    1277,   132,    125,    0,      0,      1,      1
Part_Balloons2_2_Rendered,              504,    899,    132,    126,    0,      0,      1,      1
Part_Balloons2_3_Rendered,              605,    1879,   135,    127,    0,      0,      1,      1
Part_Balloons2_4_Rendered,              581,    1750,   147,    129,    0,      0,      1,      1
Part_Balloons2_5_Rendered,              681,    212,    164,    151,    0,      0,      1,      1
Part_Balloons2_6_Rendered,              872,    1857,   128,    120,    0,      0,      1,      1
Part_Balloons2_7_Rendered,              164,    1623,   137,    142,    0,      0,      1,      1
Part_Balloons3_0_Rendered,              458,    1173,   138,    137,    0,      0,      1,      1
Part_Balloons3_1_Rendered,              347,    1895,   140,    134,    0,      0,      1,      1
Part_Balloons3_2_Rendered,              452,    1758,   129,    134,    0,      0,      1,      1
Part_Balloons3_3_Rendered,              331,    1623,   128,    135,    0,      0,      1,      1
Part_Balloons3_4_Rendered,              312,    1426,   145,    137,    0,      0,      1,      1
Part_Balloons3_5_Rendered,              0,      1623,   164,    176,    0,      0,      1,      1
Part_Balloons3_6_Rendered,              706,    1150,   161,    124,    0,      0,      1,      1
Part_Balloons3_7_Rendered,              45,     1799,   171,    144,    0,      0,      1,      1
Part_Sandbag_0_Rendered,                2981,   1199,   64,     86,     0,      0,      1,      1
Part_Sandbag_1_Rendered,                2885,   1919,   76,     80,     0,      0,      1,      1
Part_Sandbag_2_Rendered,                393,    1563,   92,     59,     0,      0,      1,      1
Part_Sandbag_3_Rendered,                3147,   966,    74,     74,     0,      0,      1,      1
Part_Sandbag_4_Rendered,                1110,   1811,   74,     111,    0,      0,      1,      1
Part_Sandbag_5_Rendered,                2781,   1453,   66,     92,     0,      0,      1,      1
Part_Sandbag2_0_Rendered,               2144,   1707,   105,    101,    0,      0,      1,      1
Part_Sandbag2_1_Rendered,               2707,   106,    114,    102,    0,      0,      1,      1
Part_Sandbag2_2_Rendered,               2887,   1544,   134,    86,     0,      0,      1,      1
Part_Sandbag2_3_Rendered,               868,    116,    118,    96,     0,      0,      1,      1
Part_Sandbag3_0_Rendered,               2506,   635,    95,     106,    0,      0,      1,      1
Part_Sandbag3_1_Rendered,               1943,   211,    108,    108,    0,      0,      1,      1
Part_Sandbag3_2_Rendered,               787,    1519,   134,    96,     0,      0,      1,      1
Part_Sandbag3_3_Rendered,               1238,   108,    121,    104,    0,      0,      1,      1
Part_Wings_0_Rendered,                  872,    1977,   207,    71,     0,      0,      1,      1
Part_Wings_1_Rendered,                  3166,   1898,   206,    70,     0,      0,      1,      1
Part_Wings_2_Rendered,                  2961,   1911,   205,    71,     0,      0,      1,      1
Part_Wings_3_Rendered,                  3082,   702,    204,    88,     0,      0,      1,      1
Part_Wings_4_Rendered,                  2678,   1662,   204,    87,     0,      0,      1,      1
Part_Tailplane_0_Rendered,              2538,   847,    108,    100,    0,      0,      1,      1
Part_Tailplane_1_Rendered,              2406,   1169,   108,    100,    0,      0,      1,      1
Part_Tailplane_2_Rendered,              2514,   1167,   108,    100,    0,      0,      1,      1
Part_Tailplane_3_Rendered,              1184,   1811,   113,    110,    0,      0,      1,      1
Part_MetalWing_0_Rendered,              3019,   1828,   209,    70,     0,      0,      1,      1
Part_MetalWing_1_Rendered,              3242,   1968,   212,    69,     0,      0,      1,      1
Part_MetalWing_2_Rendered,              3187,   873,    215,    72,     0,      0,      1,      1
Part_MetalWing_3_Rendered,              3086,   1363,   212,    68,     0,      0,      1,      1
Part_MetalTail_0_Rendered,              2539,   741,    108,    100,    0,      0,      1,      1
Part_MetalTail_1_Rendered,              2708,   521,    111,    98,     0,      0,      1,      1
Part_MetalTail_2_Rendered,              2197,   1491,   110,    100,    0,      0,      1,      1
Part_MetalTail_3_Rendered,              2746,   831,    118,    94,     0,      0,      1,      1
Part_SpringBoxingGlove_0_Rendered,      1189,   1921,   110,    110,    0,      0,      1,      1
Part_SpringBoxingGlove_1_Rendered,      569,    256,    112,    112,    0,      0,      1,      1
Part_SpringBoxingGlove_2_Rendered,      1297,   1806,   110,    110,    0,      0,      1,      1
Part_SpringBoxingGlove_3_Rendered,      1012,   1248,   112,    112,    0,      0,      1,      1
Part_SpringBoxingGlove_4_Rendered,      346,    1173,   112,    140,    0,      0,      1,      1
Part_StickyWheel_0_Rendered,            1955,   1607,   92,     106,    0,      0,      1,      1
Part_StickyWheel_1_Rendered,            1915,   860,    92,     107,    0,      0,      1,      1
Part_StickyWheel_2_Rendered,            110,    1943,   95,     105,    0,      0,      1,      1
Part_StickyWheel_3_Rendered,            1883,   644,    93,     108,    0,      0,      1,      1
Part_GrapplingHook_0_Rendered,          3101,   1061,   85,     78,     0,      0,      1,      1
Part_GrapplingHook_1_Rendered,          3002,   1092,   99,     85,     0,      0,      1,      1
Part_GrapplingHook_2_Rendered,          2961,   1749,   108,    79,     0,      0,      1,      1
Part_GrapplingHook_3_Rendered,          2524,   1967,   99,     81,     0,      0,      1,      1
Part_GrapplingHook_4_Rendered,          2910,   1832,   109,    79,     0,      0,      1,      1
Part_GrapplingHook_5_Rendered,          1032,   941,    110,    81,     0,      0,      1,      1
Part_GrapplingHook_6_Rendered,          2623,   1967,   108,    80,     0,      0,      1,      1
Part_Pumpkin_0_Rendered,                2972,   1630,   92,     79,     0,      0,      1,      1
Part_Pumpkin_1_Rendered,                485,    1560,   92,     59,     0,      0,      1,      1
Part_Kicker_0_Rendered,                 1299,   1916,   110,    110,    0,      0,      1,      1
Part_Kicker_1_Rendered,                 883,    328,    110,    110,    0,      0,      1,      1
Part_Kicker_2_Rendered,                 961,    212,    110,    110,    0,      0,      1,      1
Part_Kicker_3_Rendered,                 1196,   1696,   111,    110,    0,      0,      1,      1
Part_Kicker_4_Rendered,                 883,    438,    110,    110,    0,      0,      1,      1
Part_Gearbox_0_Rendered,                2864,   819,    94,     94,     0,      0,      1,      1
Part_Gearbox_1_Rendered,                2675,   1455,   106,    92,     0,      0,      1,      1
Part_Gearbox_2_Rendered,                2889,   704,    106,    93,     0,      0,      1,      1
Part_Gearbox_3_Rendered,                2844,   1140,   92,     92,     0,      0,      1,      1
Part_Gearbox_4_Rendered,                2789,   1247,   92,     92,     0,      0,      1,      1
Part_Gearbox_5_Rendered,                1813,   860,    102,    108,    0,      0,      1,      1
Part_GoldenPig_0_Rendered,              332,    654,    274,    245,    0,      0,      1,      1
Part_GoldenPig_1_Rendered,              230,    927,    274,    246,    0,      0,      1,      1
Part_GoldenPig_2_Rendered,              0,      1178,   274,    248,    0,      0,      1,      1
Part_GoldenPig_3_Rendered,              598,    0,      270,    212,    0,      0,      1,      1
Part_PointLight_0_Rendered,             2967,   1322,   76,     86,     0,      0,      1,      1
Part_PointLight_1_Rendered,             955,    948,    77,     74,     0,      0,      1,      1
Part_PointLight_2_Rendered,             2827,   1919,   58,     82,     0,      0,      1,      1
Part_PointLight_3_Rendered,             2551,   1053,   86,     100,    0,      0,      1,      1
Part_PointLight_4_Rendered,             2057,   1809,   82,     102,    0,      0,      1,      1
Part_SpotLight_0_Rendered,              2847,   1453,   66,     91,     0,      0,      1,      1
Part_SpotLight_1_Rendered,              2936,   1109,   66,     90,     0,      0,      1,      1
Part_SpotLight_2_Rendered,              2631,   1768,   66,     88,     0,      0,      1,      1
Part_SpotLight_3_Rendered,              2892,   1749,   69,     83,     0,      0,      1,      1
Part_WoodenFrame_10_Rendered,           2067,   319,    106,    106,    0,      0,      1,      1
Part_MetalFrame_130_Rendered,           1976,   643,    106,    106,    0,      0,      1,      1
Part_MetalFrame_131_Rendered,           954,    548,    110,    110,    0,      0,      1,      1
Part_MetalFrame_12_Rendered,            1517,   1851,   108,    108,    0,      0,      1,      1
Part_MetalFrame_13_Rendered,            1515,   1743,   108,    108,    0,      0,      1,      1
Part_MetalFrame_14_Rendered,            1415,   1635,   108,    108,    0,      0,      1,      1
Part_MetalFrame_15_Rendered,            1371,   1527,   108,    108,    0,      0,      1,      1
Part_MetalFrame_16_Rendered,            1366,   1419,   108,    108,    0,      0,      1,      1
Part_MetalFrame_17_Rendered,            1347,   1311,   108,    108,    0,      0,      1,      1
Part_MetalFrame_18_Rendered,            1342,   1203,   108,    108,    0,      0,      1,      1
Part_MetalFrame_19_Rendered,            1254,   1095,   108,    108,    0,      0,      1,      1
Part_MetalFrame_20_Rendered,            1851,   320,    108,    108,    0,      0,      1,      1
Part_MetalFrame_21_Rendered,            1254,   987,    108,    108,    0,      0,      1,      1
Part_MetalFrame_22_Rendered,            1409,   1851,   108,    108,    0,      0,      1,      1
Part_MetalFrame_23_Rendered,            1407,   1743,   108,    108,    0,      0,      1,      1
Part_MetalFrame_24_Rendered,            1307,   1635,   108,    108,    0,      0,      1,      1
Part_MetalFrame_25_Rendered,            1263,   1527,   108,    108,    0,      0,      1,      1
Part_MetalFrame_26_Rendered,            1258,   1419,   108,    108,    0,      0,      1,      1
Part_MetalFrame_27_Rendered,            1239,   1311,   108,    108,    0,      0,      1,      1
Part_MetalFrame_28_Rendered,            1234,   1203,   108,    108,    0,      0,      1,      1
Part_MetalFrame_29_Rendered,            1146,   1095,   108,    108,    0,      0,      1,      1
Part_MetalFrame_30_Rendered,            1146,   987,    108,    108,    0,      0,      1,      1
Part_MetalFrame_31_Rendered,            1995,   0,      108,    108,    0,      0,      1,      1
Part_MetalFrame_32_Rendered,            1671,   0,      108,    108,    0,      0,      1,      1
Part_MetalFrame_33_Rendered,            1511,   212,    108,    108,    0,      0,      1,      1
Part_MetalFrame_34_Rendered,            1419,   320,    108,    108,    0,      0,      1,      1
Part_MetalFrame_35_Rendered,            1317,   428,    108,    108,    0,      0,      1,      1
Part_MetalFrame_36_Rendered,            1280,   536,    108,    108,    0,      0,      1,      1
Part_MetalFrame_37_Rendered,            1235,   644,    108,    108,    0,      0,      1,      1
Part_MetalFrame_38_Rendered,            1180,   755,    108,    108,    0,      0,      1,      1
Part_MetalFrame_39_Rendered,            1887,   0,      108,    108,    0,      0,      1,      1
Part_MetalFrame_40_Rendered,            1563,   0,      108,    108,    0,      0,      1,      1
Part_MetalFrame_41_Rendered,            1403,   212,    108,    108,    0,      0,      1,      1
Part_MetalFrame_42_Rendered,            1311,   320,    108,    108,    0,      0,      1,      1
Part_MetalFrame_43_Rendered,            1209,   428,    108,    108,    0,      0,      1,      1
Part_MetalFrame_44_Rendered,            1172,   536,    108,    108,    0,      0,      1,      1
Part_MetalFrame_45_Rendered,            1127,   647,    108,    108,    0,      0,      1,      1
Part_MetalFrame_46_Rendered,            1527,   320,    108,    108,    0,      0,      1,      1
Part_MetalFrame_47_Rendered,            1455,   0,      108,    108,    0,      0,      1,      1
Part_MetalFrame_48_Rendered,            1295,   212,    108,    108,    0,      0,      1,      1
Part_MetalFrame_49_Rendered,            1203,   320,    108,    108,    0,      0,      1,      1
Part_MetalFrame_50_Rendered,            1101,   428,    108,    108,    0,      0,      1,      1
Part_MetalFrame_51_Rendered,            1064,   539,    108,    108,    0,      0,      1,      1
Part_MetalFrame_52_Rendered,            1841,   1832,   108,    108,    0,      0,      1,      1
Part_MetalFrame_53_Rendered,            1347,   0,      108,    108,    0,      0,      1,      1
Part_MetalFrame_54_Rendered,            1187,   212,    108,    108,    0,      0,      1,      1
Part_MetalFrame_55_Rendered,            1095,   320,    108,    108,    0,      0,      1,      1
Part_MetalFrame_56_Rendered,            1720,   752,    108,    108,    0,      0,      1,      1
